Timestamp,ID,trial,InvestmentAgainstMitigation,Health,Life,Property,CummulativeInvestment,WeightInvest,TimeSpan,IncomeAvailable,Ratio H,Ratio L,Ratio P ,Ratio Total investment,Ratio Mitigation,Total Ratio
6/10/2020 11:35,5ee0c392129020.05804712,10,6500,0,0,0,35900,0.7,36,6706.88,0,0,0,#REF!,0.969154063,0.969154063
6/10/2020 11:36,5ee0c392129020.05804712,11,5500,0,0,0,41400,0.7,36,5868.52,0,0,0,#REF!,0.937203929,0.937203929
6/10/2020 11:36,5ee0c392129020.05804712,12,5000,0,0,0,46400,0.7,36,5134.95,0,0,0,#REF!,0.973719316,0.973719316
6/10/2020 11:36,5ee0c392129020.05804712,13,5000,0,0,0,51400,0.7,36,5134.95,0,0,0,#REF!,0.973719316,0.973719316
6/10/2020 11:37,5ee0c392129020.05804712,14,0,0,488,0,51400,0.7,36,5134.95,0,1,0,#REF!,0,0.095035005
6/10/2020 11:37,5ee0c392129020.05804712,15,0,1173,0,0,51400,0.7,36,4493.08,1,0,0,#REF!,0,0.261068131
6/10/2020 11:37,5ee0c392129020.05804712,16,0,1173,0,0,51400,0.7,36,3369.81,1,0,0,#REF!,0,0.348090842
6/10/2020 11:37,5ee0c392129020.05804712,17,0,1173,0,0,51400,0.7,36,3369.81,1,0,0,#REF!,0,0.348090842
6/10/2020 11:37,5ee0c392129020.05804712,18,0,0,488,0,51400,0.7,36,3369.81,0,1,0,#REF!,0,0.144815286
6/10/2020 11:37,5ee0c392129020.05804712,19,0,0,0,1884,51400,0.7,36,3369.81,0,0,1,#REF!,0,0.559081966
6/10/2020 11:37,5ee0c392129020.05804712,20,0,0,0,1884,51400,0.7,36,3369.81,0,0,1,#REF!,0,0.559081966
6/10/2020 11:37,5ee0c392129020.05804712,21,0,0,488,0,51400,0.7,36,3369.81,0,1,0,#REF!,0,0.144815286
6/10/2020 11:37,5ee0c392129020.05804712,22,0,0,0,1884,51400,0.7,36,3369.81,0,0,1,#REF!,0,0.559081966
6/10/2020 11:37,5ee0c392129020.05804712,23,0,0,488,0,51400,0.7,36,3369.81,0,1,0,#REF!,0,0.144815286
6/10/2020 11:38,5ee0c392129020.05804712,24,3300,0,0,0,54700,0.7,36,3369.81,0,0,0,#REF!,0.979283698,0.979283698
6/10/2020 11:38,5ee0c392129020.05804712,25,2200,0,0,0,56900,0.7,36,2211.44,0,0,0,#REF!,0.9948269,0.9948269
6/10/2020 11:38,5ee0c392129020.05804712,26,1900,0,0,0,58800,0.7,36,1935.01,0,0,0,#REF!,0.98190707,0.98190707
6/10/2020 11:38,5ee0c392129020.05804712,27,1600,0,0,0,60400,0.7,36,1693.13,0,0,0,#REF!,0.944995364,0.944995364
6/10/2020 11:38,5ee0c392129020.05804712,28,1600,0,0,0,62000,0.7,36,1693.13,0,0,0,#REF!,0.944995364,0.944995364
6/10/2020 11:39,5ee0c392129020.05804712,29,1400,0,0,0,63400,0.7,36,1481.49,0,0,0,#REF!,0.944994566,0.944994566
6/10/2020 11:39,5ee0c392129020.05804712,30,1400,0,0,0,64800,0.7,36,1481.49,0,0,0,#REF!,0.944994566,0.944994566
6/10/2020 11:39,5ee0c392129020.05804712,31,1400,0,0,0,66200,0.7,36,1481.49,0,0,0,#REF!,0.944994566,0.944994566
6/10/2020 11:39,5ee0c392129020.05804712,32,0,0,488,0,66200,0.7,36,1481.49,0,1,0,#REF!,0,0.329398106
6/10/2020 11:39,5ee0c392129020.05804712,33,1400,0,0,0,67600,0.7,36,1481.49,0,0,0,#REF!,0.944994566,0.944994566
6/10/2020 11:39,5ee0c392129020.05804712,34,1200,0,0,0,68800,0.7,36,1296.3,0,0,0,#REF!,0.925711641,0.925711641
6/10/2020 11:39,5ee0c392129020.05804712,35,1200,0,0,0,70000,0.7,36,1296.3,0,0,0,#REF!,0.925711641,0.925711641
6/10/2020 11:40,5ee0c392129020.05804712,36,1200,0,0,0,71200,0.7,36,1296.3,0,0,0,#REF!,0.925711641,0.925711641
6/10/2020 11:37,5ee0c49e5a0fd4.73015334,0,0,0,0,0,0,0.7,36,8760,0,0,0,#REF!,0,0
6/10/2020 11:40,5ee0c49e5a0fd4.73015334,1,2000,1173,488,1884,2000,0.7,36,8760,1,1,1,#REF!,0.383509108,0.632990868
6/10/2020 11:41,5ee0c49e5a0fd4.73015334,2,1000,0,488,1884,3000,0.7,36,8760,0,1,1,#REF!,0.156543519,0.384931507
6/10/2020 11:42,5ee0c49e5a0fd4.73015334,3,3000,0,0,0,6000,0.7,36,8760,0,0,0,#REF!,0.342465753,0.342465753
6/10/2020 11:42,5ee0c49e5a0fd4.73015334,4,2000,0,488,1884,8000,0.7,36,7665,0,1,1,#REF!,0.377857548,0.570384866
6/10/2020 11:43,5ee0c49e5a0fd4.73015334,5,0,1173,488,1884,8000,0.7,36,7665,1,1,1,#REF!,0,0.462491846
6/10/2020 11:44,5ee0c49e5a0fd4.73015334,6,1000,0,0,1884,9000,0.7,36,7665,0,0,1,#REF!,0.172980453,0.376255708
6/10/2020 11:44,5ee0c49e5a0fd4.73015334,7,3000,0,0,1884,12000,0.7,36,7665,0,0,1,#REF!,0.51894136,0.637181996
6/10/2020 11:45,5ee0c49e5a0fd4.73015334,8,1000,1173,488,1884,13000,0.7,36,5748.75,1,1,1,#REF!,0.45377198,0.790606654
6/10/2020 11:46,5ee0c49e5a0fd4.73015334,9,1000,1173,488,1884,14000,0.7,36,5748.75,1,1,1,#REF!,0.45377198,0.790606654
6/10/2020 11:46,5ee0c49e5a0fd4.73015334,10,1000,1173,488,0,15000,0.7,36,5748.75,1,1,0,#REF!,0.244633356,0.462883235
6/10/2020 11:47,5ee0c49e5a0fd4.73015334,11,1000,1173,488,0,16000,0.7,36,5748.75,1,1,0,#REF!,0.244633356,0.462883235
6/10/2020 11:47,5ee0c49e5a0fd4.73015334,12,0,1173,0,0,16000,0.7,36,5748.75,1,0,0,#REF!,0,0.204044357
6/10/2020 11:48,5ee0c49e5a0fd4.73015334,13,1000,1173,488,0,17000,0.7,36,5173.88,1,1,0,#REF!,0.284666712,0.514314209
6/10/2020 11:48,5ee0c49e5a0fd4.73015334,14,4000,0,0,0,21000,0.7,36,4656.49,0,0,0,#REF!,0.859016126,0.859016126
6/10/2020 11:48,5ee0c49e5a0fd4.73015334,15,500,1173,488,0,21500,0.7,36,4074.43,1,1,0,#REF!,0.207174022,0.530380937
6/10/2020 11:49,5ee0c49e5a0fd4.73015334,16,2000,1173,0,0,23500,0.7,36,3666.98,1,0,0,#REF!,0.80193105,0.865289693
6/10/2020 11:49,5ee0c49e5a0fd4.73015334,17,1000,0,0,1884,24500,0.7,36,3666.98,0,0,1,#REF!,0.560858787,0.786478246
6/10/2020 11:49,5ee0c49e5a0fd4.73015334,18,500,0,0,1884,25000,0.7,36,3666.98,0,0,1,#REF!,0.280429393,0.650126262
6/10/2020 11:50,5ee0c49e5a0fd4.73015334,19,0,0,0,1884,25000,0.7,36,3666.98,0,0,1,#REF!,0,0.513774277
6/10/2020 11:50,5ee0c49e5a0fd4.73015334,20,1000,0,0,1884,26000,0.7,36,3666.98,0,0,1,#REF!,0.560858787,0.786478246
6/10/2020 11:50,5ee0c49e5a0fd4.73015334,21,0,1173,0,1884,26000,0.7,36,3208.61,1,0,1,#REF!,0,0.95274901
6/10/2020 11:51,5ee0c49e5a0fd4.73015334,22,0,0,0,1884,26000,0.7,36,3208.61,0,0,1,#REF!,0,0.587170145
6/10/2020 11:51,5ee0c49e5a0fd4.73015334,23,0,1173,0,1884,26000,0.7,36,3208.61,1,0,1,#REF!,0,0.95274901
6/10/2020 11:51,5ee0c49e5a0fd4.73015334,24,0,0,0,1884,26000,0.7,36,2887.75,0,0,1,#REF!,0,0.652411047
6/10/2020 11:51,5ee0c49e5a0fd4.73015334,25,0,1173,488,0,26000,0.7,36,2526.78,1,1,0,#REF!,0,0.657358377
6/10/2020 11:52,5ee0c49e5a0fd4.73015334,26,0,1173,488,0,26000,0.7,36,2526.78,1,1,0,#REF!,0,0.657358377
6/10/2020 11:52,5ee0c49e5a0fd4.73015334,27,0,0,0,1884,26000,0.7,36,2526.78,0,0,1,#REF!,0,0.745612994
6/10/2020 11:52,5ee0c49e5a0fd4.73015334,28,0,1173,0,0,26000,0.7,36,2210.93,1,0,0,#REF!,0,0.530545969
6/10/2020 11:52,5ee0c49e5a0fd4.73015334,29,0,0,488,0,26000,0.7,36,2210.93,0,1,0,#REF!,0,0.220721597
6/10/2020 11:52,5ee0c49e5a0fd4.73015334,30,0,0,488,0,26000,0.7,36,2210.93,0,1,0,#REF!,0,0.220721597
6/10/2020 11:53,5ee0c49e5a0fd4.73015334,31,0,0,0,1884,26000,0.7,36,1934.57,0,0,1,#REF!,0,0.973859824
6/10/2020 11:53,5ee0c49e5a0fd4.73015334,32,0,1173,488,0,26000,0.7,36,1934.57,1,1,0,#REF!,0,0.85858873
6/10/2020 11:53,5ee0c49e5a0fd4.73015334,33,0,1173,0,0,26000,0.7,36,1547.65,1,0,0,#REF!,0,0.757923303
6/10/2020 11:53,5ee0c49e5a0fd4.73015334,34,0,1173,0,0,26000,0.7,36,1547.65,1,0,0,#REF!,0,0.757923303
6/10/2020 11:54,5ee0c49e5a0fd4.73015334,35,0,1173,0,0,26000,0.7,36,1238.12,1,0,0,#REF!,0,0.947404129
6/10/2020 11:54,5ee0c49e5a0fd4.73015334,36,500,0,488,0,26500,0.7,36,990.498,0,1,0,#REF!,0.995028836,0.997478036
6/10/2020 12:08,5ee0ccc43adb59.59386053,0,0,0,0,0,0,0.7,36,8760,0,0,0,#REF!,0,0
6/10/2020 12:12,5ee0ccc43adb59.59386053,1,8700,0,0,0,8700,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:12,5ee0ccc43adb59.59386053,2,8700,0,0,0,17400,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:12,5ee0ccc43adb59.59386053,3,8700,0,0,0,26100,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:12,5ee0ccc43adb59.59386053,4,8700,0,0,0,34800,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:12,5ee0ccc43adb59.59386053,5,8700,0,0,0,43500,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:12,5ee0ccc43adb59.59386053,6,8760,0,0,0,52260,0.7,36,8760,0,0,0,#REF!,1,1
6/10/2020 12:13,5ee0ccc43adb59.59386053,7,8700,0,0,0,60960,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:13,5ee0ccc43adb59.59386053,8,8700,0,0,0,69660,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:13,5ee0ccc43adb59.59386053,9,8700,0,0,0,78360,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:13,5ee0ccc43adb59.59386053,10,8700,0,0,0,87060,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:13,5ee0ccc43adb59.59386053,11,8700,0,0,0,95760,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:13,5ee0ccc43adb59.59386053,12,8700,0,0,0,104460,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:13,5ee0ccc43adb59.59386053,13,8700,0,0,0,113160,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:14,5ee0ccc43adb59.59386053,14,8760,0,0,0,121920,0.7,36,8760,0,0,0,#REF!,1,1
6/10/2020 12:14,5ee0ccc43adb59.59386053,15,8700,0,0,0,130620,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:14,5ee0ccc43adb59.59386053,16,8700,0,0,0,139320,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:14,5ee0ccc43adb59.59386053,17,8700,0,0,0,148020,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:14,5ee0ccc43adb59.59386053,18,8700,0,0,0,156720,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:14,5ee0ccc43adb59.59386053,19,8700,0,0,0,165420,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:14,5ee0ccc43adb59.59386053,20,8760,0,0,0,174180,0.7,36,8760,0,0,0,#REF!,1,1
6/10/2020 12:15,5ee0ccc43adb59.59386053,21,8760,0,0,0,182940,0.7,36,8760,0,0,0,#REF!,1,1
6/10/2020 12:15,5ee0ccc43adb59.59386053,22,8700,0,0,0,191640,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:15,5ee0ccc43adb59.59386053,23,8700,0,0,0,200340,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:15,5ee0ccc43adb59.59386053,24,8700,0,0,0,209040,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:15,5ee0ccc43adb59.59386053,25,8700,0,0,0,217740,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:15,5ee0ccc43adb59.59386053,26,8700,0,0,0,226440,0.7,36,8760,0,0,0,#REF!,0.993150685,0.993150685
6/10/2020 12:16,5ee0ccc43adb59.59386053,27,6500,0,0,0,232940,0.7,36,6570,0,0,0,#REF!,0.98934551,0.98934551
6/10/2020 12:16,5ee0ccc43adb59.59386053,28,6500,0,0,0,239440,0.7,36,6570,0,0,0,#REF!,0.98934551,0.98934551
6/10/2020 12:16,5ee0ccc43adb59.59386053,29,6500,0,0,0,245940,0.7,36,6570,0,0,0,#REF!,0.98934551,0.98934551
6/10/2020 12:16,5ee0ccc43adb59.59386053,30,6500,0,0,0,252440,0.7,36,6570,0,0,0,#REF!,0.98934551,0.98934551
6/10/2020 12:16,5ee0ccc43adb59.59386053,31,5700,0,0,0,258140,0.7,36,5748.75,0,0,0,#REF!,0.991519896,0.991519896
6/10/2020 12:16,5ee0ccc43adb59.59386053,32,5000,0,0,0,263140,0.7,36,5030.16,0,0,0,#REF!,0.994004167,0.994004167
6/10/2020 12:17,5ee0ccc43adb59.59386053,33,5000,0,0,0,268140,0.7,36,5030.16,0,0,0,#REF!,0.994004167,0.994004167
6/10/2020 12:17,5ee0ccc43adb59.59386053,34,5000,0,0,0,273140,0.7,36,5030.16,0,0,0,#REF!,0.994004167,0.994004167
6/10/2020 12:17,5ee0ccc43adb59.59386053,35,5000,0,0,0,278140,0.7,36,5030.16,0,0,0,#REF!,0.994004167,0.994004167
6/10/2020 12:17,5ee0ccc43adb59.59386053,36,5000,0,0,0,283140,0.7,36,5030.16,0,0,0,#REF!,0.994004167,0.994004167
6/10/2020 12:54,5ee0d7ebb8e697.30155191,0,0,0,0,0,0,0.7,36,8760,0,0,0,#REF!,0,0
6/10/2020 12:55,5ee0d7ebb8e697.30155191,1,8500,0,0,0,8500,0.7,36,8760,0,0,0,#REF!,0.970319635,0.970319635
6/10/2020 12:55,5ee0d7ebb8e697.30155191,2,8000,0,0,0,16500,0.7,36,8760,0,0,0,#REF!,0.913242009,0.913242009
6/10/2020 12:55,5ee0d7ebb8e697.30155191,3,8500,0,0,0,25000,0.7,36,8760,0,0,0,#REF!,0.970319635,0.970319635
6/10/2020 12:55,5ee0d7ebb8e697.30155191,4,7500,0,0,0,32500,0.7,36,8760,0,0,0,#REF!,0.856164384,0.856164384
6/10/2020 12:55,5ee0d7ebb8e697.30155191,5,6000,0,0,0,38500,0.7,36,8760,0,0,0,#REF!,0.684931507,0.684931507
6/10/2020 12:55,5ee0d7ebb8e697.30155191,6,7500,0,0,0,46000,0.7,36,8760,0,0,0,#REF!,0.856164384,0.856164384
6/10/2020 12:55,5ee0d7ebb8e697.30155191,7,7500,0,0,0,53500,0.7,36,8760,0,0,0,#REF!,0.856164384,0.856164384
6/10/2020 12:56,5ee0d7ebb8e697.30155191,8,8000,0,0,0,61500,0.7,36,8760,0,0,0,#REF!,0.913242009,0.913242009
6/10/2020 12:56,5ee0d7ebb8e697.30155191,9,6000,0,0,0,67500,0.7,36,6570,0,0,0,#REF!,0.913242009,0.913242009
6/10/2020 12:56,5ee0d7ebb8e697.30155191,10,5500,0,0,0,73000,0.7,36,6570,0,0,0,#REF!,0.837138508,0.837138508
6/10/2020 12:56,5ee0d7ebb8e697.30155191,11,6000,0,0,0,79000,0.7,36,6570,0,0,0,#REF!,0.913242009,0.913242009
6/10/2020 12:56,5ee0d7ebb8e697.30155191,12,6000,0,0,0,85000,0.7,36,6570,0,0,0,#REF!,0.913242009,0.913242009
6/10/2020 12:56,5ee0d7ebb8e697.30155191,13,5500,0,0,0,90500,0.7,36,6570,0,0,0,#REF!,0.837138508,0.837138508
6/10/2020 12:56,5ee0d7ebb8e697.30155191,14,5000,0,0,0,95500,0.7,36,6570,0,0,0,#REF!,0.761035008,0.761035008
6/10/2020 12:56,5ee0d7ebb8e697.30155191,15,5500,0,0,0,101000,0.7,36,6570,0,0,0,#REF!,0.837138508,0.837138508
6/10/2020 12:57,5ee0d7ebb8e697.30155191,16,6000,0,0,0,107000,0.7,36,6570,0,0,0,#REF!,0.913242009,0.913242009
6/10/2020 12:57,5ee0d7ebb8e697.30155191,17,6000,0,0,0,113000,0.7,36,6570,0,0,0,#REF!,0.913242009,0.913242009
6/10/2020 12:57,5ee0d7ebb8e697.30155191,18,5000,0,0,0,118000,0.7,36,6570,0,0,0,#REF!,0.761035008,0.761035008
6/10/2020 12:57,5ee0d7ebb8e697.30155191,19,4500,0,0,0,122500,0.7,36,4927.5,0,0,0,#REF!,0.913242009,0.913242009
6/10/2020 12:57,5ee0d7ebb8e697.30155191,20,4500,0,0,0,127000,0.7,36,4927.5,0,0,0,#REF!,0.913242009,0.913242009
6/10/2020 12:57,5ee0d7ebb8e697.30155191,21,4000,0,0,0,131000,0.7,36,4927.5,0,0,0,#REF!,0.811770675,0.811770675
6/10/2020 12:57,5ee0d7ebb8e697.30155191,22,4000,0,0,0,135000,0.7,36,4311.56,0,0,0,#REF!,0.927738452,0.927738452
6/10/2020 12:57,5ee0d7ebb8e697.30155191,23,3500,0,0,0,138500,0.7,36,4311.56,0,0,0,#REF!,0.811771145,0.811771145
6/10/2020 12:57,5ee0d7ebb8e697.30155191,24,4000,0,0,0,142500,0.7,36,4311.56,0,0,0,#REF!,0.927738452,0.927738452
6/10/2020 12:57,5ee0d7ebb8e697.30155191,25,3000,0,0,0,145500,0.7,36,4311.56,0,0,0,#REF!,0.695803839,0.695803839
6/10/2020 12:57,5ee0d7ebb8e697.30155191,26,4000,0,0,0,149500,0.7,36,4311.56,0,0,0,#REF!,0.927738452,0.927738452
6/10/2020 12:58,5ee0d7ebb8e697.30155191,27,4000,0,0,0,153500,0.7,36,4311.56,0,0,0,#REF!,0.927738452,0.927738452
6/10/2020 12:58,5ee0d7ebb8e697.30155191,28,4000,0,0,0,157500,0.7,36,4311.56,0,0,0,#REF!,0.927738452,0.927738452
6/10/2020 12:58,5ee0d7ebb8e697.30155191,29,3500,0,0,0,161000,0.7,36,4311.56,0,0,0,#REF!,0.811771145,0.811771145
6/10/2020 12:58,5ee0d7ebb8e697.30155191,30,4000,0,0,0,165000,0.7,36,4311.56,0,0,0,#REF!,0.927738452,0.927738452
6/10/2020 12:58,5ee0d7ebb8e697.30155191,31,4000,0,0,0,169000,0.7,36,4311.56,0,0,0,#REF!,0.927738452,0.927738452
6/10/2020 12:58,5ee0d7ebb8e697.30155191,32,3500,0,0,0,172500,0.7,36,4311.56,0,0,0,#REF!,0.811771145,0.811771145
6/10/2020 12:58,5ee0d7ebb8e697.30155191,33,4000,0,0,0,176500,0.7,36,4311.56,0,0,0,#REF!,0.927738452,0.927738452
6/10/2020 12:58,5ee0d7ebb8e697.30155191,34,4000,0,0,0,180500,0.7,36,4311.56,0,0,0,#REF!,0.927738452,0.927738452
6/10/2020 12:58,5ee0d7ebb8e697.30155191,35,4000,0,0,0,184500,0.7,36,4311.56,0,0,0,#REF!,0.927738452,0.927738452
6/10/2020 12:58,5ee0d7ebb8e697.30155191,36,3500,0,0,0,188000,0.7,36,4311.56,0,0,0,#REF!,0.811771145,0.811771145
6/10/2020 13:07,5ee0da63186e23.02805262,0,0,0,0,0,0,0.7,36,8760,0,0,0,#REF!,0,0
6/10/2020 13:08,5ee0da63186e23.02805262,1,6,1173,488,1884,6,0.7,36,8760,1,1,1,#REF!,0.001150527,0.405365297
6/10/2020 13:08,5ee0da63186e23.02805262,2,0,0,488,0,6,0.7,36,8760,0,1,0,#REF!,0,0.055707763
6/10/2020 13:08,5ee0da63186e23.02805262,3,1.8,0,0,0,7.8,0.7,36,8760,0,0,0,#REF!,0.000205479,0.000205479
6/10/2020 13:09,5ee0da63186e23.02805262,4,1,0,0,0,8.8,0.7,36,8760,0,0,0,#REF!,0.000114155,0.000114155
6/10/2020 13:09,5ee0da63186e23.02805262,5,0,0,488,0,8.8,0.7,36,6570,0,1,0,#REF!,0,0.074277017
6/10/2020 13:09,5ee0da63186e23.02805262,6,1,0,0,0,9.8,0.7,36,5748.75,0,0,0,#REF!,0.000173951,0.000173951
6/10/2020 13:09,5ee0da63186e23.02805262,7,2.2,0,0,0,12,0.7,36,5748.75,0,0,0,#REF!,0.000382692,0.000382692
6/10/2020 13:10,5ee0da63186e23.02805262,8,0,0,488,0,12,0.7,36,5030.16,0,1,0,#REF!,0,0.097014807
6/10/2020 13:10,5ee0da63186e23.02805262,9,0.7,0,0,0,12.7,0.7,36,5030.16,0,0,0,#REF!,0.000139161,0.000139161
6/10/2020 13:10,5ee0da63186e23.02805262,10,0,0,488,0,12.7,0.7,36,5030.16,0,1,0,#REF!,0,0.097014807
6/10/2020 13:10,5ee0da63186e23.02805262,11,1.3,0,0,0,14,0.7,36,5030.16,0,0,0,#REF!,0.000258441,0.000258441
6/10/2020 13:11,5ee0da63186e23.02805262,12,0,0,488,0,14,0.7,36,4401.39,0,1,0,#REF!,0,0.110874065
6/10/2020 13:11,5ee0da63186e23.02805262,13,1.2,0,488,0,15.2,0.7,36,4401.39,0,1,0,#REF!,0.00030664,0.111146706
6/10/2020 13:12,5ee0da63186e23.02805262,14,1.1,0,0,0,16.3,0.7,36,4401.39,0,0,0,#REF!,0.000249921,0.000249921
6/10/2020 13:12,5ee0da63186e23.02805262,15,0.9,0,0,0,17.2,0.7,36,4401.39,0,0,0,#REF!,0.000204481,0.000204481
6/10/2020 13:12,5ee0da63186e23.02805262,16,0,0,488,0,17.2,0.7,36,3851.21,0,1,0,#REF!,0,0.126713423
6/10/2020 13:12,5ee0da63186e23.02805262,17,1.6,0,0,0,18.8,0.7,36,3369.81,0,0,0,#REF!,0.000474804,0.000474804
6/10/2020 13:13,5ee0da63186e23.02805262,18,0,0,488,0,18.8,0.7,36,3369.81,0,1,0,#REF!,0,0.144815286
6/10/2020 13:13,5ee0da63186e23.02805262,19,1.9,0,488,0,20.7,0.7,36,3369.81,0,1,0,#REF!,0.000659308,0.145379116
6/10/2020 13:13,5ee0da63186e23.02805262,20,0.9,0,488,0,21.6,0.7,36,2948.59,0,1,0,#REF!,0.000365766,0.165808064
6/10/2020 13:13,5ee0da63186e23.02805262,21,1.4,0,488,0,23,0.7,36,2948.59,0,1,0,#REF!,0.000568969,0.165977637
6/10/2020 13:14,5ee0da63186e23.02805262,22,1.1,0,488,0,24.1,0.7,36,2948.59,0,1,0,#REF!,0.000447047,0.165875893
6/10/2020 13:14,5ee0da63186e23.02805262,23,1.1,0,488,0,25.2,0.7,36,2948.59,0,1,0,#REF!,0.000447047,0.165875893
6/10/2020 13:14,5ee0da63186e23.02805262,24,1.9,0,488,0,27.1,0.7,36,2948.59,0,1,0,#REF!,0.000772173,0.166147209
6/10/2020 13:14,5ee0da63186e23.02805262,25,2.1,0,488,0,29.2,0.7,36,2948.59,0,1,0,#REF!,0.000853454,0.166215038
6/10/2020 13:14,5ee0da63186e23.02805262,26,0,0,488,0,29.2,0.7,36,2580.01,0,1,0,#REF!,0,0.189146554
6/10/2020 13:14,5ee0da63186e23.02805262,27,1,0,0,0,30.2,0.7,36,2580.01,0,0,0,#REF!,0.000387595,0.000387595
6/10/2020 13:15,5ee0da63186e23.02805262,28,0,0,488,0,30.2,0.7,36,2257.51,0,1,0,#REF!,0,0.21616737
6/10/2020 13:15,5ee0da63186e23.02805262,29,2.5,0,488,0,32.7,0.7,36,2257.51,0,1,0,#REF!,0.00141282,0.217274785
6/10/2020 13:15,5ee0da63186e23.02805262,30,0,0,488,0,32.7,0.7,36,2257.51,0,1,0,#REF!,0,0.21616737
6/10/2020 13:15,5ee0da63186e23.02805262,31,1.7,0,488,0,34.4,0.7,36,1975.32,0,1,0,#REF!,0.001142995,0.2479092
6/10/2020 13:15,5ee0da63186e23.02805262,32,0,0,488,0,34.4,0.7,36,1728.41,0,1,0,#REF!,0,0.282340417
6/10/2020 13:15,5ee0da63186e23.02805262,33,0,0,488,0,34.4,0.7,36,1728.41,0,1,0,#REF!,0,0.282340417
6/10/2020 13:16,5ee0da63186e23.02805262,34,0,0,488,0,34.4,0.7,36,1512.36,0,1,0,#REF!,0,0.322674495
6/10/2020 13:16,5ee0da63186e23.02805262,35,0,0,488,0,34.4,0.7,36,1512.36,0,1,0,#REF!,0,0.322674495
6/10/2020 13:16,5ee0da63186e23.02805262,36,1.7,0,0,0,36.1,0.7,36,1512.36,0,0,0,#REF!,0.001124071,0.001124071
6/10/2020 13:22,5ee0dde97f4291.00025748,0,0,0,0,0,0,0.7,36,8760,0,0,0,#REF!,0,0
6/10/2020 13:23,5ee0dde97f4291.00025748,1,5,1173,488,1884,5,0.7,36,8760,1,1,1,#REF!,0.000958773,0.405251142
6/10/2020 13:23,5ee0dde97f4291.00025748,2,11.1,0,0,0,16.1,0.7,36,8760,0,0,0,#REF!,0.001267123,0.001267123
6/10/2020 13:24,5ee0dde97f4291.00025748,3,500,1173,488,1884,516.1,0.7,36,8760,1,1,1,#REF!,0.095877277,0.461757991
6/10/2020 13:26,5ee0dde97f4291.00025748,4,5000,1173,0,0,5516.1,0.7,36,8760,1,0,0,#REF!,0.659022011,0.704680365
6/10/2020 13:26,5ee0dde97f4291.00025748,5,6000,0,0,0,11516.1,0.7,36,8760,0,0,0,#REF!,0.684931507,0.684931507
6/10/2020 13:27,5ee0dde97f4291.00025748,6,7000,0,0,0,18516.1,0.7,36,8760,0,0,0,#REF!,0.799086758,0.799086758
6/10/2020 13:27,5ee0dde97f4291.00025748,7,7500,0,0,0,26016.1,0.7,36,8760,0,0,0,#REF!,0.856164384,0.856164384
6/10/2020 13:27,5ee0dde97f4291.00025748,8,7900,0,488,0,33916.1,0.7,36,8760,0,1,0,#REF!,0.955029014,0.957534247
6/10/2020 13:28,5ee0dde97f4291.00025748,9,500,0,0,1884,34416.1,0.7,36,8760,0,0,1,#REF!,0.072716696,0.272146119
6/10/2020 13:28,5ee0dde97f4291.00025748,10,2000,1173,0,0,36416.1,0.7,36,8760,1,0,0,#REF!,0.263608805,0.362214612
6/10/2020 13:29,5ee0dde97f4291.00025748,11,1000,1173,0,0,37416.1,0.7,36,8760,1,0,0,#REF!,0.131804402,0.248059361
6/10/2020 13:29,5ee0dde97f4291.00025748,12,3000,1173,488,1884,40416.1,0.7,36,8760,1,1,1,#REF!,0.575263663,0.747146119
6/10/2020 13:29,5ee0dde97f4291.00025748,13,5000,1173,488,1884,45416.1,0.7,36,8760,1,1,1,#REF!,0.958772771,0.975456621
6/10/2020 13:30,5ee0dde97f4291.00025748,14,4000,1173,488,1884,49416.1,0.7,36,8760,1,1,1,#REF!,0.767018217,0.86130137
