Timestamp,ID,trial,InvestmentAgainstMitigation,Health,Life,Property,CummulativeInvestment,WeightInvest,TimeSpan,IncomeAvailable,Ratio H,Ratio L,Ratio P,Ratio Total investment,Ratio mitigation,Ratio Total (i.e Ins+Mitigation)
6/24/2020 5:23,5ef2e231a79c33.00626669,11,1000,0,0,1884,42050,0.7,36,6706.88,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:23,5ef2e231a79c33.00626669,12,2400,0,0,1884,44450,0.7,36,6706.88,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:23,5ef2e231a79c33.00626669,13,2800,1173,0,0,47250,0.7,36,6706.88,1,0,0,#REF!,#REF!,#REF!
6/24/2020 5:23,5ef2e231a79c33.00626669,14,3000,0,488,0,50250,0.7,36,5030.16,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:23,5ef2e231a79c33.00626669,15,3000,1173,0,0,53250,0.7,36,5030.16,1,0,0,#REF!,#REF!,#REF!
6/24/2020 5:24,5ef2e231a79c33.00626669,16,3250,0,0,1884,56500,0.7,36,5030.16,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:24,5ef2e231a79c33.00626669,17,4000,0,0,1884,60500,0.7,36,5030.16,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:24,5ef2e231a79c33.00626669,18,6000,0,0,1884,66500,0.7,36,5030.16,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:24,5ef2e231a79c33.00626669,19,3500,0,488,0,70000,0.7,36,5030.16,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:25,5ef2e231a79c33.00626669,20,5000,1173,0,0,75000,0.7,36,5030.16,1,0,0,#REF!,#REF!,#REF!
6/24/2020 5:25,5ef2e231a79c33.00626669,21,1400,0,0,1884,76400,0.7,36,5030.16,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:25,5ef2e231a79c33.00626669,22,4000,0,0,1884,80400,0.7,36,4401.39,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:25,5ef2e231a79c33.00626669,23,5000,0,488,0,85400,0.7,36,4401.39,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:26,5ef2e231a79c33.00626669,24,3000,1173,0,0,88400,0.7,36,4401.39,1,0,0,#REF!,#REF!,#REF!
6/24/2020 5:26,5ef2e231a79c33.00626669,25,5400,0,0,1884,93800,0.7,36,4401.39,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:26,5ef2e231a79c33.00626669,26,3800,0,0,1884,97600,0.7,36,4401.39,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:26,5ef2e231a79c33.00626669,27,4600,1173,0,0,102200,0.7,36,4401.39,1,0,0,#REF!,#REF!,#REF!
6/24/2020 5:27,5ef2e231a79c33.00626669,28,5000,0,488,0,107200,0.7,36,4401.39,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:27,5ef2e231a79c33.00626669,29,4000,1173,0,0,111200,0.7,36,4401.39,1,0,0,#REF!,#REF!,#REF!
6/24/2020 5:27,5ef2e231a79c33.00626669,30,600,0,0,1884,111800,0.7,36,4401.39,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:27,5ef2e231a79c33.00626669,31,4000,0,488,0,115800,0.7,36,4401.39,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:27,5ef2e231a79c33.00626669,32,3400,1173,0,0,119200,0.7,36,4401.39,1,0,0,#REF!,#REF!,#REF!
6/24/2020 5:27,5ef2e231a79c33.00626669,33,3700,0,0,1884,122900,0.7,36,4401.39,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:28,5ef2e231a79c33.00626669,34,3200,1173,0,0,126100,0.7,36,4401.39,1,0,0,#REF!,#REF!,#REF!
6/24/2020 5:28,5ef2e231a79c33.00626669,35,4900,0,488,0,131000,0.7,36,4401.39,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:28,5ef2e231a79c33.00626669,36,3000,0,0,1884,134000,0.7,36,4401.39,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:24,5ef2e35c74a629.79604815,0,0,0,0,0,0,0.7,36,8760,0,0,0,#REF!,#REF!,#REF!
6/24/2020 5:24,5ef2e35c74a629.79604815,1,2500,0,488,0,2500,0.7,36,8760,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:24,5ef2e35c74a629.79604815,2,3500,0,0,1884,6000,0.7,36,8760,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:24,5ef2e35c74a629.79604815,3,1000,0,488,0,7000,0.7,36,8760,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:25,5ef2e35c74a629.79604815,4,3500,0,0,1884,10500,0.7,36,8760,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:25,5ef2e35c74a629.79604815,5,4000,0,488,0,14500,0.7,36,8760,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:25,5ef2e35c74a629.79604815,6,3500,0,488,0,18000,0.7,36,7665,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:25,5ef2e35c74a629.79604815,7,2500,0,0,1884,20500,0.7,36,7665,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:25,5ef2e35c74a629.79604815,8,4500,0,488,0,25000,0.7,36,6706.88,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:25,5ef2e35c74a629.79604815,9,2000,0,488,0,27000,0.7,36,6706.88,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:25,5ef2e35c74a629.79604815,10,1600,0,0,1884,28600,0.7,36,5868.52,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:26,5ef2e35c74a629.79604815,11,1900,0,488,0,30500,0.7,36,5868.52,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:26,5ef2e35c74a629.79604815,12,2000,0,0,1884,32500,0.7,36,5134.95,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:26,5ef2e35c74a629.79604815,13,4000,0,488,0,36500,0.7,36,5134.95,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:26,5ef2e35c74a629.79604815,14,3500,0,0,1884,40000,0.7,36,5134.95,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:26,5ef2e35c74a629.79604815,15,5000,0,488,0,45000,0.7,36,5134.95,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:26,5ef2e35c74a629.79604815,16,6000,0,488,0,51000,0.7,36,5134.95,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:27,5ef2e35c74a629.79604815,17,1500,0,488,0,52500,0.7,36,5134.95,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:27,5ef2e35c74a629.79604815,18,2000,0,488,0,54500,0.7,36,5134.95,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:27,5ef2e35c74a629.79604815,19,3000,0,488,0,57500,0.7,36,5134.95,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:27,5ef2e35c74a629.79604815,20,2500,0,488,0,60000,0.7,36,4493.08,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:27,5ef2e35c74a629.79604815,21,1800,0,488,0,61800,0.7,36,4493.08,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:27,5ef2e35c74a629.79604815,22,2700,0,488,0,64500,0.7,36,4493.08,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:27,5ef2e35c74a629.79604815,23,6000,0,0,1884,70500,0.7,36,4493.08,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:27,5ef2e35c74a629.79604815,24,3600,0,488,0,74100,0.7,36,3931.45,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:28,5ef2e35c74a629.79604815,25,4200,0,488,0,78300,0.7,36,3931.45,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:28,5ef2e35c74a629.79604815,26,1800,0,488,0,80100,0.7,36,3440.02,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:28,5ef2e35c74a629.79604815,27,6500,0,0,1884,86600,0.7,36,3440.02,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:28,5ef2e35c74a629.79604815,28,3500,0,0,1884,90100,0.7,36,3440.02,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:28,5ef2e35c74a629.79604815,29,6200,0,488,0,96300,0.7,36,3010.01,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:28,5ef2e35c74a629.79604815,30,1500,0,488,0,97800,0.7,36,3010.01,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:28,5ef2e35c74a629.79604815,31,3500,0,0,1884,101300,0.7,36,2633.76,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:29,5ef2e35c74a629.79604815,32,4600,0,0,1884,105900,0.7,36,2633.76,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:29,5ef2e35c74a629.79604815,33,3200,0,0,1884,109100,0.7,36,2633.76,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:29,5ef2e35c74a629.79604815,34,4600,0,0,1884,113700,0.7,36,2633.76,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:29,5ef2e35c74a629.79604815,35,3600,0,488,0,117300,0.7,36,2633.76,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:29,5ef2e35c74a629.79604815,36,1600,0,488,0,118900,0.7,36,2633.76,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:31,5ef2e502a46c57.00132908,0,0,0,0,0,0,0.7,36,8760,0,0,0,#REF!,#REF!,#REF!
6/24/2020 5:32,5ef2e502a46c57.00132908,1,5000,1173,488,1884,5000,0.7,36,8760,1,1,1,#REF!,#REF!,#REF!
6/24/2020 5:32,5ef2e502a46c57.00132908,2,4000,0,488,1884,9000,0.7,36,8760,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:32,5ef2e502a46c57.00132908,3,3000,1173,0,1884,12000,0.7,36,7665,1,0,1,#REF!,#REF!,#REF!
6/24/2020 5:32,5ef2e502a46c57.00132908,4,5000,0,488,1884,17000,0.7,36,7665,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:32,5ef2e502a46c57.00132908,5,6000,1173,488,0,23000,0.7,36,7665,1,1,0,#REF!,#REF!,#REF!
6/24/2020 5:32,5ef2e502a46c57.00132908,6,4000,0,488,1884,27000,0.7,36,7665,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:32,5ef2e502a46c57.00132908,7,3000,0,488,1884,30000,0.7,36,7665,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:33,5ef2e502a46c57.00132908,8,2500,0,0,1884,32500,0.7,36,7665,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:33,5ef2e502a46c57.00132908,9,3500,0,488,1884,36000,0.7,36,7665,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:33,5ef2e502a46c57.00132908,10,4500,1173,0,1884,40500,0.7,36,7665,1,0,1,#REF!,#REF!,#REF!
6/24/2020 5:33,5ef2e502a46c57.00132908,11,3000,1173,488,0,43500,0.7,36,7665,1,1,0,#REF!,#REF!,#REF!
6/24/2020 5:33,5ef2e502a46c57.00132908,12,3500,0,488,0,47000,0.7,36,7665,0,1,0,#REF!,#REF!,#REF!
6/24/2020 5:35,5ef2e502a46c57.00132908,13,2500,0,488,1884,49500,0.7,36,7665,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:35,5ef2e502a46c57.00132908,14,6000,1173,488,0,55500,0.7,36,7665,1,1,0,#REF!,#REF!,#REF!
6/24/2020 5:36,5ef2e502a46c57.00132908,15,3500,1173,488,0,59000,0.7,36,7665,1,1,0,#REF!,#REF!,#REF!
6/24/2020 5:36,5ef2e502a46c57.00132908,16,3500,0,488,1884,62500,0.7,36,7665,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:36,5ef2e502a46c57.00132908,17,3500,0,488,1884,66000,0.7,36,7665,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:36,5ef2e502a46c57.00132908,18,4500,1173,488,0,70500,0.7,36,6706.88,1,1,0,#REF!,#REF!,#REF!
6/24/2020 5:36,5ef2e502a46c57.00132908,19,4500,0,0,1884,75000,0.7,36,6706.88,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:36,5ef2e502a46c57.00132908,20,4500,0,0,1884,79500,0.7,36,5868.52,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:37,5ef2e502a46c57.00132908,21,2500,0,488,1884,82000,0.7,36,5868.52,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:37,5ef2e502a46c57.00132908,22,1500,0,488,1884,83500,0.7,36,5868.52,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:37,5ef2e502a46c57.00132908,23,500,0,488,1884,84000,0.7,36,5868.52,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:37,5ef2e502a46c57.00132908,24,1000,0,488,1884,85000,0.7,36,5868.52,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:37,5ef2e502a46c57.00132908,25,3500,0,488,1884,88500,0.7,36,5868.52,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:37,5ef2e502a46c57.00132908,26,6000,0,0,1884,94500,0.7,36,5868.52,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:37,5ef2e502a46c57.00132908,27,5500,0,488,1884,100000,0.7,36,5868.52,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:38,5ef2e502a46c57.00132908,28,3500,1173,0,1884,103500,0.7,36,5868.52,1,0,1,#REF!,#REF!,#REF!
6/24/2020 5:38,5ef2e502a46c57.00132908,29,3500,0,0,1884,107000,0.7,36,5868.52,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:38,5ef2e502a46c57.00132908,30,4500,0,488,1884,111500,0.7,36,5868.52,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:38,5ef2e502a46c57.00132908,31,3500,0,488,1884,115000,0.7,36,5868.52,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:38,5ef2e502a46c57.00132908,32,3500,0,0,1884,118500,0.7,36,5868.52,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:38,5ef2e502a46c57.00132908,33,3500,0,488,1884,122000,0.7,36,5868.52,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:39,5ef2e502a46c57.00132908,34,2500,0,0,1884,124500,0.7,36,5868.52,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:39,5ef2e502a46c57.00132908,35,1500,0,488,1884,126000,0.7,36,5868.52,0,1,1,#REF!,#REF!,#REF!
6/24/2020 5:39,5ef2e502a46c57.00132908,36,3000,0,0,1884,129000,0.7,36,5868.52,0,0,1,#REF!,#REF!,#REF!
6/24/2020 5:37,5ef2e5cc7a9ee7.01698442,0,0,0,0,0,0,0.7,36,8760,0,0,0,#REF!,#REF!,#REF!
6/24/2020 6:11,5ef2e5cc7a9ee7.01698442,1,120,0,0,0,120,0.7,36,8760,0,0,0,#REF!,#REF!,#REF!
6/24/2020 6:11,5ef2e5cc7a9ee7.01698442,2,0,0,488,1884,120,0.7,36,8760,0,1,1,#REF!,#REF!,#REF!
6/24/2020 6:11,5ef2e5cc7a9ee7.01698442,3,0,0,488,1884,120,0.7,36,8760,0,1,1,#REF!,#REF!,#REF!
6/24/2020 6:12,5ef2e5cc7a9ee7.01698442,4,0,0,488,1884,120,0.7,36,7665,0,1,1,#REF!,#REF!,#REF!
6/24/2020 6:12,5ef2e5cc7a9ee7.01698442,5,0,0,488,0,120,0.7,36,6706.88,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:12,5ef2e5cc7a9ee7.01698442,6,0,0,488,0,120,0.7,36,6706.88,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:12,5ef2e5cc7a9ee7.01698442,7,0,0,488,0,120,0.7,36,6706.88,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:12,5ef2e5cc7a9ee7.01698442,8,0,0,488,0,120,0.7,36,6706.88,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:12,5ef2e5cc7a9ee7.01698442,9,0,0,488,0,120,0.7,36,6706.88,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:12,5ef2e5cc7a9ee7.01698442,10,0,0,488,0,120,0.7,36,6706.88,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:12,5ef2e5cc7a9ee7.01698442,11,0,0,488,0,120,0.7,36,6706.88,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:12,5ef2e5cc7a9ee7.01698442,12,1500,0,0,0,1620,0.7,36,5868.52,0,0,0,#REF!,#REF!,#REF!
6/24/2020 6:12,5ef2e5cc7a9ee7.01698442,13,0,0,488,0,1620,0.7,36,5868.52,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:12,5ef2e5cc7a9ee7.01698442,14,0,0,488,0,1620,0.7,36,5868.52,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:12,5ef2e5cc7a9ee7.01698442,15,0,0,488,0,1620,0.7,36,5134.95,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:12,5ef2e5cc7a9ee7.01698442,16,0,0,488,0,1620,0.7,36,5134.95,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:12,5ef2e5cc7a9ee7.01698442,17,0,0,488,0,1620,0.7,36,5134.95,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:12,5ef2e5cc7a9ee7.01698442,18,0,0,488,0,1620,0.7,36,5134.95,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:13,5ef2e5cc7a9ee7.01698442,19,0,0,488,0,1620,0.7,36,4493.08,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:13,5ef2e5cc7a9ee7.01698442,20,0,0,488,0,1620,0.7,36,4493.08,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:13,5ef2e5cc7a9ee7.01698442,21,0,0,488,0,1620,0.7,36,4493.08,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:13,5ef2e5cc7a9ee7.01698442,22,0,0,488,0,1620,0.7,36,3538.3,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:13,5ef2e5cc7a9ee7.01698442,23,0,0,488,0,1620,0.7,36,3538.3,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:13,5ef2e5cc7a9ee7.01698442,24,0,0,488,0,1620,0.7,36,3538.3,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:13,5ef2e5cc7a9ee7.01698442,25,0,0,488,0,1620,0.7,36,3538.3,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:13,5ef2e5cc7a9ee7.01698442,26,0,0,488,0,1620,0.7,36,3538.3,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:13,5ef2e5cc7a9ee7.01698442,27,0,0,488,0,1620,0.7,36,3538.3,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:13,5ef2e5cc7a9ee7.01698442,28,150,0,488,0,1770,0.7,36,3096.01,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:13,5ef2e5cc7a9ee7.01698442,29,0,0,488,0,1770,0.7,36,2709.01,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:13,5ef2e5cc7a9ee7.01698442,30,0,0,488,0,1770,0.7,36,2709.01,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:14,5ef2e5cc7a9ee7.01698442,31,1500,0,0,0,3270,0.7,36,2709.01,0,0,0,#REF!,#REF!,#REF!
6/24/2020 6:14,5ef2e5cc7a9ee7.01698442,32,2000,0,0,0,5270,0.7,36,2031.76,0,0,0,#REF!,#REF!,#REF!
6/24/2020 6:14,5ef2e5cc7a9ee7.01698442,33,2000,0,0,0,7270,0.7,36,1777.79,0,0,0,#REF!,#REF!,#REF!
6/24/2020 6:14,5ef2e5cc7a9ee7.01698442,34,1000,0,488,0,8270,0.7,36,1777.79,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:14,5ef2e5cc7a9ee7.01698442,35,1000,0,488,0,9270,0.7,36,1777.79,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:14,5ef2e5cc7a9ee7.01698442,36,1000,0,488,0,10270,0.7,36,1600.01,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:19,5ef2f018038062.49048516,0,0,0,0,0,0,0.7,36,8760,0,0,0,#REF!,#REF!,#REF!
6/24/2020 6:20,5ef2f018038062.49048516,1,1200,0,488,1884,1200,0.7,36,8760,0,1,1,#REF!,#REF!,#REF!
6/24/2020 6:20,5ef2f018038062.49048516,2,1200,0,488,0,2400,0.7,36,8760,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:20,5ef2f018038062.49048516,3,1200,0,488,0,3600,0.7,36,7665,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:20,5ef2f018038062.49048516,4,1200,0,488,0,4800,0.7,36,7665,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:20,5ef2f018038062.49048516,5,1200,0,488,0,6000,0.7,36,7665,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:20,5ef2f018038062.49048516,6,1200,0,488,0,7200,0.7,36,7665,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:20,5ef2f018038062.49048516,7,1200,0,488,1884,8400,0.7,36,7665,0,1,1,#REF!,#REF!,#REF!
6/24/2020 6:20,5ef2f018038062.49048516,8,1200,0,488,0,9600,0.7,36,7665,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:20,5ef2f018038062.49048516,9,750,0,488,0,10350,0.7,36,6706.88,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:20,5ef2f018038062.49048516,10,0,0,488,0,10350,0.7,36,6706.88,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:20,5ef2f018038062.49048516,11,750,0,488,0,11100,0.7,36,6706.88,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:21,5ef2f018038062.49048516,12,750,0,488,0,11850,0.7,36,5868.52,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:24,5ef2f018038062.49048516,13,750,0,488,0,12600,0.7,36,4621.46,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:24,5ef2f018038062.49048516,14,750,0,488,0,13350,0.7,36,4621.46,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:24,5ef2f018038062.49048516,15,750,0,488,0,14100,0.7,36,4159.31,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:24,5ef2f018038062.49048516,16,750,0,488,0,14850,0.7,36,4159.31,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:24,5ef2f018038062.49048516,17,750,0,488,0,15600,0.7,36,4159.31,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:25,5ef2f018038062.49048516,18,750,0,488,0,16350,0.7,36,4159.31,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:25,5ef2f018038062.49048516,19,750,0,488,0,17100,0.7,36,4159.31,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:25,5ef2f018038062.49048516,20,750,0,488,0,17850,0.7,36,4159.31,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:25,5ef2f018038062.49048516,21,750,0,488,0,18600,0.7,36,3639.4,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:25,5ef2f018038062.49048516,22,750,0,488,0,19350,0.7,36,3639.4,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:25,5ef2f018038062.49048516,23,750,0,488,0,20100,0.7,36,3639.4,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:25,5ef2f018038062.49048516,24,750,0,488,0,20850,0.7,36,3639.4,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:25,5ef2f018038062.49048516,25,750,0,488,0,21600,0.7,36,3639.4,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:25,5ef2f018038062.49048516,26,750,0,488,0,22350,0.7,36,3639.4,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:25,5ef2f018038062.49048516,27,750,0,488,0,23100,0.7,36,3275.46,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:25,5ef2f018038062.49048516,28,750,0,488,0,23850,0.7,36,2579.42,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:25,5ef2f018038062.49048516,29,750,0,488,0,24600,0.7,36,2256.99,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:25,5ef2f018038062.49048516,30,750,0,488,0,25350,0.7,36,2256.99,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:25,5ef2f018038062.49048516,31,750,0,488,0,26100,0.7,36,2256.99,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:26,5ef2f018038062.49048516,32,750,0,488,0,26850,0.7,36,2256.99,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:26,5ef2f018038062.49048516,33,750,0,488,0,27600,0.7,36,2256.99,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:26,5ef2f018038062.49048516,34,750,0,488,0,28350,0.7,36,2256.99,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:26,5ef2f018038062.49048516,35,750,0,488,0,29100,0.7,36,1974.87,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:26,5ef2f018038062.49048516,36,0,0,488,0,29100,0.7,36,1974.87,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:36,5ef2f412ded743.44096048,0,0,0,0,0,0,0.7,36,8760,0,0,0,#REF!,#REF!,#REF!
6/24/2020 6:36,5ef2f412ded743.44096048,1,4000,0,0,1884,4000,0.7,36,8760,0,0,1,#REF!,#REF!,#REF!
6/24/2020 6:36,5ef2f412ded743.44096048,2,4600,0,0,1884,8600,0.7,36,8760,0,0,1,#REF!,#REF!,#REF!
6/24/2020 6:36,5ef2f412ded743.44096048,3,3400,0,488,0,12000,0.7,36,8760,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:36,5ef2f412ded743.44096048,4,6000,1173,0,0,18000,0.7,36,8760,1,0,0,#REF!,#REF!,#REF!
6/24/2020 6:36,5ef2f412ded743.44096048,5,3500,0,488,0,21500,0.7,36,8760,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:36,5ef2f412ded743.44096048,6,4800,0,0,1884,26300,0.7,36,8760,0,0,1,#REF!,#REF!,#REF!
6/24/2020 6:37,5ef2f412ded743.44096048,7,4000,0,0,1884,30300,0.7,36,8760,0,0,1,#REF!,#REF!,#REF!
6/24/2020 6:37,5ef2f412ded743.44096048,8,3000,0,0,1884,33300,0.7,36,8760,0,0,1,#REF!,#REF!,#REF!
6/24/2020 6:37,5ef2f412ded743.44096048,9,3000,1173,0,0,36300,0.7,36,8760,1,0,0,#REF!,#REF!,#REF!
6/24/2020 6:37,5ef2f412ded743.44096048,10,3500,1173,0,0,39800,0.7,36,8760,1,0,0,#REF!,#REF!,#REF!
6/24/2020 6:39,5ef2f412ded743.44096048,11,4500,1173,0,0,44300,0.7,36,8760,1,0,0,#REF!,#REF!,#REF!
6/24/2020 6:39,5ef2f412ded743.44096048,12,4500,1173,0,0,48800,0.7,36,8760,1,0,0,#REF!,#REF!,#REF!
6/24/2020 6:39,5ef2f412ded743.44096048,13,4800,1173,0,0,53600,0.7,36,8760,1,0,0,#REF!,#REF!,#REF!
6/24/2020 6:39,5ef2f412ded743.44096048,14,3000,0,488,0,56600,0.7,36,8760,0,1,0,#REF!,#REF!,#REF!
6/24/2020 6:40,5ef2f412ded743.44096048,15,3200,0,0,1884,59800,0.7,36,8760,0,0,1,#REF!,#REF!,#REF!
6/24/2020 6:40,5ef2f412ded743.44096048,16,2200,0,0,1884,62000,0.7,36,7665,0,0,1,#REF!,#REF!,#REF!
6/24/2020 6:40,5ef2f412ded743.44096048,17,4000,1173,0,0,66000,0.7,36,7665,1,0,0,#REF!,#REF!,#REF!
6/24/2020 6:40,5ef2f412ded743.44096048,18,3500,1173,0,0,69500,0.7,36,7665,1,0,0,#REF!,#REF!,#REF!
